UNIMAR RIJEKA d.o.o.;95950787630;2.10.2020;10127-02-91
PUMPA 16.124.01 kaljužna Europump automatska 12V 2,5Amp;kom;;16.124.01;2;35;185.4;25
PUMPA 52.739.01 ručna za pretakanje tekućina;kom;;52.739.01;10;35;104.7;25
