UNIMAR RIJEKA d.o.o.;95950787630;21.09.2020;1618-01-91
SVJETLO 11.134.02 navig . jarbolno 360 ° 90mm bijelo / bijela plastika;kom;;11.134.02;2;40;95.7;25
SVJETLO 11.138.01 navig . LED sa stegom;kom;;11.138.01;4;40;143.4;25
SVJETLO 11.138.03 navig . LED sa stegom na 3xAAA baterije;kom;;11.138.03;3;30;167.4;25
ZAŠTITA 46.537.01 za glavu vanbrdoskog motora 2 / 4KS;kom;;46.537.01;1;30;98.7;25
KLJUČ 52.965.01 za pokretanje bez startera za nove motore;kom;;52.965.01;4;30;101.7;25
